away_final_score,away_team,g_id,home_final_score,home_team
3,tor,201800490.0,5,tba
8,ana,201800491.0,2,sea
1,bal,201800492.0,2,oak
6,bos,201800493.0,1,tex
3,chn,201800494.0,4,sln
4,cle,201800495.0,7,nya
3,col,201800496.0,2,nyn
2,det,201800497.0,4,kca
1,hou,201800498.0,3,ari
0,lan,201800499.0,3,sdn
8,mia,201800500.0,5,cin
5,min,201800501.0,3,cha
4,phi,201800502.0,5,was
9,pit,201800503.0,0,mil
4,sfn,201800504.0,3,atl
2,tor,201800505.0,1,tba
6,det,201800506.0,7,tex
16,hou,201800507.0,2,oak
2,mia,201800508.0,14,chn
6,min,201800509.0,0,sln
7,nyn,201800510.0,6,cin
0,sfn,201800511.0,11,phi
8,was,201800512.0,5,sdn
2,ana,201800513.0,4,col
8,ari,201800514.0,5,lan
1,atl,201800515.0,0,tba
2,bos,201800516.0,3,nya
2,cle,201800517.0,3,mil
7,det,201800518.0,4,tex
4,hou,201800519.0,2,oak
15,kca,201800520.0,7,bal
3,mia,201800521.0,4,chn
7,min,201800522.0,1,sln
2,nyn,201800523.0,7,cin
10,pit,201800524.0,6,cha
5,sea,201800525.0,0,tor
2,sfn,201800526.0,4,phi
4,was,201800527.0,0,sdn
8,ana,201800528.0,0,col
3,ari,201800529.0,6,lan
5,atl,201800530.0,2,tba
6,bos,201800531.0,9,nya
6,cle,201800532.0,2,mil
4,det,201800533.0,5,tex
4,hou,201800534.0,1,oak
3,kca,201800535.0,5,bal
4,mia,201800536.0,13,chn
1,nyn,201800537.0,2,cin
6,pit,201800538.0,5,cha
2,sea,201800539.0,5,tor
3,sfn,201800540.0,11,phi
1,was,201800541.0,2,sdn
9,atl,201800542.0,2,mia
5,bos,201800543.0,4,nya
4,cin,201800544.0,1,lan
6,kca,201800545.0,11,bal
5,mil,201800546.0,2,col
4,min,201800547.0,7,ana
9,sea,201800548.0,3,tor
3,sfn,201800549.0,6,phi
2,sln,201800550.0,1,sdn
2,was,201800551.0,1,ari
3,atl,201800552.0,6,mia
3,bos,201800553.0,5,tor
2,cha,201800554.0,11,chn
6,cin,201800555.0,2,lan
10,kca,201800556.0,9,cle
11,mil,201800557.0,10,col
5,min,201800558.0,4,ana
3,nyn,201800559.0,1,phi
10,oak,201800560.0,5,nya
2,sfn,201800561.0,11,pit
9,sln,201800562.0,5,sdn
4,tba,201800563.0,9,bal
1,tex,201800564.0,0,hou
3,was,201800565.0,1,ari
10,atl,201800566.0,5,mia
5,bos,201800567.0,2,tor
4,cha,201800568.0,8,chn
5,cin,201800569.0,3,lan
2,kca,201800570.0,6,cle
0,mil,201800571.0,4,col
5,min,201800572.0,3,ana
6,oak,201800573.0,7,nya
3,sea,201800574.0,4,det
9,sea,201800575.0,5,det
5,sfn,201800576.0,6,pit
1,sln,201800577.0,2,sdn
3,tba,201800578.0,6,bal
10,tba,201800579.0,3,bal
1,tex,201800580.0,6,hou
2,was,201800581.0,1,ari
4,atl,201800582.0,3,mia
5,bos,201800583.0,3,tor
5,cha,201800584.0,3,chn
5,cin,201800585.0,3,lan
2,kca,201800586.0,11,cle
7,mil,201800587.0,3,col
1,min,201800588.0,2,ana
2,nyn,201800589.0,4,phi
2,oak,201800590.0,6,nya
4,sea,201800591.0,5,det
5,sfn,201800592.0,0,pit
3,sln,201800593.0,5,sdn
1,tba,201800594.0,17,bal
1,tex,201800595.0,6,hou
6,was,201800596.0,4,ari
6,atl,201800597.0,5,chn
7,cin,201800598.0,10,sfn
3,cle,201800599.0,6,det
6,col,201800600.0,4,sdn
1,hou,201800601.0,2,ana
7,mil,201800602.0,2,ari
6,oak,201800603.0,5,bos
1,sea,201800604.0,0,min
2,tba,201800605.0,1,kca
0,cha,201800606.0,7,pit
3,chn,201800607.0,2,atl
3,cin,201800608.0,5,sfn
8,cle,201800609.0,9,det
0,col,201800610.0,4,sdn
5,hou,201800611.0,3,ana
2,lan,201800612.0,4,mia
1,mil,201800613.0,2,ari
3,nya,201800614.0,5,was
5,oak,201800615.0,3,bos
1,sln,201800616.0,4,min
6,tba,201800617.0,5,kca
8,tex,201800618.0,9,sea
2,tor,201800619.0,12,nyn
2,cha,201800620.0,3,pit
1,chn,201800621.0,4,atl
6,cin,201800622.0,3,sfn
6,cle,201800623.0,0,det
2,hou,201800624.0,0,ana
5,lan,201800625.0,6,mia
8,mil,201800626.0,2,ari
4,oak,201800627.0,6,bos
4,phi,201800628.0,1,bal
7,sln,201800629.0,5,min
5,tba,201800630.0,3,kca
5,tex,201800631.0,1,sea
12,tor,201800632.0,1,nyn
2,bal,201800633.0,6,bos
5,col,201800634.0,3,sfn
3,det,201800635.0,2,sea
7,lan,201800636.0,0,mia
10,oak,201800637.0,5,tor
6,phi,201800638.0,2,sln
4,sdn,201800639.0,5,pit
7,tba,201800640.0,1,ana
2,tex,201800641.0,4,cha
1,ari,201800642.0,3,nyn
7,bal,201800643.0,4,bos
8,chn,201800644.0,1,cin
1,cle,201800645.0,4,hou
6,col,201800646.0,1,sfn
4,det,201800647.0,5,sea
2,mia,201800648.0,0,atl
8,mil,201800649.0,3,min
2,nya,201800650.0,5,kca
3,oak,201800651.0,1,tor
4,phi,201800652.0,12,sln
3,sdn,201800653.0,2,pit
8,tba,201800654.0,3,ana
12,tex,201800655.0,5,cha
4,ari,201800656.0,5,nyn
3,bal,201800657.0,6,bos
4,chn,201800658.0,5,cin
10,chn,201800659.0,0,cin
5,cle,201800660.0,4,hou
4,col,201800661.0,9,sfn
2,det,201800662.0,7,sea
4,lan,201800663.0,1,was
5,lan,201800664.0,4,was
1,mia,201800665.0,8,atl
5,mil,201800666.0,4,min
8,nya,201800667.0,3,kca
5,oak,201800668.0,4,tor
7,phi,201800669.0,6,sln
6,sdn,201800670.0,2,pit
5,tba,201800671.0,3,ana
3,tex,201800672.0,5,cha
1,ari,201800673.0,4,nyn
0,bal,201800674.0,5,bos
6,chn,201800675.0,1,cin
1,cle,201800676.0,3,hou
5,col,201800677.0,9,sfn
2,det,201800678.0,3,sea
7,lan,201800679.0,2,was
9,mia,201800680.0,10,atl
1,mil,201800681.0,3,min
10,nya,201800682.0,1,kca
9,oak,201800683.0,2,tor
1,phi,201800684.0,5,sln
8,sdn,201800685.0,5,pit
2,tba,201800686.0,5,ana
0,tex,201800687.0,3,cha
2,ari,201800688.0,4,mil
0,atl,201800689.0,3,phi
3,bal,201800690.0,2,cha
2,col,201800691.0,1,lan
2,det,201800692.0,4,min
0,kca,201800693.0,6,sln
0,mia,201800694.0,2,nyn
10,nya,201800695.0,5,tex
2,sdn,201800696.0,10,was
3,ana,201800697.0,5,tor
0,ari,201800698.0,1,mil
3,atl,201800699.0,1,phi
2,bal,201800700.0,3,cha
4,bos,201800701.0,2,tba
10,cle,201800702.0,1,chn
3,col,201800703.0,5,lan
0,det,201800704.0,6,min
5,kca,201800705.0,1,sln
5,mia,201800706.0,1,nyn
4,nya,201800707.0,6,tex
2,pit,201800708.0,7,cin
1,sdn,201800709.0,2,was
3,sea,201800710.0,2,oak
2,sfn,201800711.0,11,hou
5,ana,201800712.0,4,tor
2,ari,201800713.0,9,mil
0,atl,201800714.0,4,phi
1,bal,201800715.0,11,cha
4,bos,201800716.0,1,tba
1,cle,201800717.0,0,chn
0,col,201800718.0,3,lan
4,det,201800719.0,1,min
5,kca,201800720.0,2,sln
2,mia,201800721.0,1,nyn
10,nya,201800722.0,12,tex
5,pit,201800723.0,4,cin
3,sdn,201800724.0,1,was
1,sea,201800725.0,0,oak
1,sfn,201800726.0,4,hou
8,ana,201800727.0,1,tor
9,bal,201800728.0,3,cha
3,bos,201800729.0,6,tba
8,hou,201800730.0,2,cle
8,kca,201800731.0,2,tex
5,nyn,201800732.0,0,mil
4,pit,201800733.0,5,cin
3,sea,201800734.0,4,oak
1,ana,201800735.0,2,nya
7,ari,201800736.0,1,oak
2,atl,201800737.0,6,bos
2,bal,201800738.0,0,tba
4,cha,201800739.0,5,det
4,cin,201800740.0,5,col
11,hou,201800741.0,2,cle
4,kca,201800742.0,8,tex
1,min,201800743.0,2,sea
3,nyn,201800744.0,4,mil
1,sdn,201800745.0,4,lan
2,sfn,201800746.0,6,chn
1,sln,201800747.0,8,pit
6,tor,201800748.0,5,phi
9,was,201800749.0,5,mia
11,ana,201800750.0,4,nya
0,ari,201800751.0,3,oak
6,atl,201800752.0,8,bos
1,bal,201800753.0,5,tba
8,cha,201800754.0,4,det
6,cin,201800755.0,5,col
6,hou,201800756.0,8,cle
3,kca,201800757.0,4,tex
3,min,201800758.0,4,sea
6,nyn,201800759.0,17,mil
7,sdn,201800760.0,5,lan
5,sfn,201800761.0,4,chn
4,sln,201800762.0,1,pit
1,tor,201800763.0,2,phi
4,was,201800764.0,1,mia
1,ana,201800765.0,3,nya
1,ari,201800766.0,2,oak
7,atl,201800767.0,1,bos
3,bal,201800768.0,8,tba
2,cha,201800769.0,3,det
2,cin,201800770.0,8,col
9,hou,201800771.0,10,cle
5,kca,201800772.0,3,tex
1,min,201800773.0,3,sea
7,nyn,201800774.0,8,mil
1,sdn,201800775.0,6,lan
3,sfn,201800776.0,8,chn
6,sln,201800777.0,4,pit
5,tor,201800778.0,3,phi
5,was,201800779.0,2,mia
3,ana,201800780.0,9,det
6,cha,201800781.0,9,cle
7,chn,201800782.0,0,pit
5,cin,201800783.0,12,ari
5,hou,201800784.0,1,nya
7,mia,201800785.0,2,sdn
8,min,201800786.0,5,kca
3,nyn,201800787.0,4,atl
8,nyn,201800788.0,5,atl
4,phi,201800789.0,5,lan
5,sfn,201800790.0,6,col
3,sln,201800791.0,8,mil
1,tba,201800792.0,0,oak
1,tex,201800793.0,2,sea
3,tor,201800794.0,8,bos
6,was,201800795.0,0,bal
9,ana,201800796.0,2,det
3,cha,201800797.0,7,cle
8,chn,201800798.0,6,pit
2,cin,201800799.0,5,ari
5,hou,201800800.0,6,nya
5,mia,201800801.0,9,sdn
1,min,201800802.0,2,kca
6,nyn,201800803.0,7,atl
6,phi,201800804.0,1,lan
4,sfn,201800805.0,11,col
6,sln,201800806.0,1,mil
4,tba,201800807.0,3,oak
9,tex,201800808.0,5,sea
3,tor,201800809.0,8,bos
3,was,201800810.0,2,bal
1,ana,201800811.0,6,det
1,cha,201800812.0,9,cle
1,chn,201800813.0,2,pit
7,cin,201800814.0,4,ari
3,hou,201800815.0,5,nya
2,mia,201800816.0,3,sdn
8,min,201800817.0,11,kca
4,nyn,201800818.0,1,atl
2,phi,201800819.0,8,lan
7,sfn,201800820.0,4,col
2,sln,201800821.0,3,mil
6,tba,201800822.0,0,oak
7,tex,201800823.0,6,sea
4,tor,201800824.0,6,bos
2,was,201800825.0,0,bal
2,ana,201800826.0,6,det
2,bos,201800827.0,4,hou
5,chn,201800828.0,1,nyn
9,cle,201800829.0,8,min
3,mia,201800830.0,8,sdn
2,phi,201800831.0,1,lan
8,pit,201800832.0,10,sln
3,tba,201800833.0,7,oak
1,tex,201800834.0,6,sea
2,was,201800835.0,4,atl
3,bos,201800836.0,7,hou
7,chn,201800837.0,4,nyn
7,cin,201800838.0,2,sdn
4,cle,201800839.0,7,min
11,lan,201800840.0,8,col
1,mia,201800841.0,9,ari
3,mil,201800842.0,8,cha
4,nya,201800843.0,1,bal
16,oak,201800844.0,0,kca
0,phi,201800845.0,4,sfn
4,pit,201800846.0,0,sln
3,tba,201800847.0,4,sea
0,tex,201800848.0,6,ana
2,tor,201800849.0,5,det
0,was,201800850.0,4,atl
5,bos,201800851.0,4,hou
7,chn,201800852.0,1,nyn
2,cin,201800853.0,8,sdn
1,cle,201800854.0,7,min
12,lan,201800855.0,4,col
2,mia,201800856.0,6,ari
5,mil,201800857.0,0,cha
8,nya,201800858.0,5,bal
4,oak,201800859.0,5,kca
0,phi,201800860.0,2,sfn
2,pit,201800861.0,3,sln
1,tba,201800862.0,3,sea
3,tex,201800863.0,2,ana
4,tor,201800864.0,7,det
5,was,201800865.0,3,atl
9,bos,201800866.0,3,hou
2,chn,201800867.0,0,nyn
3,cin,201800868.0,6,sdn
5,cle,201800869.0,7,min
10,lan,201800870.0,7,col
1,mia,201800871.0,6,ari
1,mil,201800872.0,6,cha
5,oak,201800873.0,1,kca
1,phi,201800874.0,6,sfn
0,pit,201800875.0,5,sln
1,tba,201800876.0,2,sea
1,tex,201800877.0,3,ana
8,tor,201800878.0,4,det
2,was,201800879.0,4,atl
3,ari,201800880.0,10,sfn
4,atl,201800881.0,11,sdn
6,kca,201800882.0,9,ana
7,nya,201800883.0,4,det
2,nya,201800884.0,4,det
3,ari,201800885.0,2,sfn
14,atl,201800886.0,1,sdn
2,bal,201800887.0,1,nyn
2,cha,201800888.0,4,min
6,cha,201800889.0,3,min
9,col,201800890.0,6,cin
0,det,201800891.0,6,bos
0,kca,201800892.0,1,ana
5,lan,201800893.0,0,pit
7,mia,201800894.0,4,sln
2,mil,201800895.0,3,cle
7,nya,201800896.0,2,tor
4,oak,201800897.0,7,tex
6,phi,201800898.0,1,chn
7,sea,201800899.0,1,hou
2,tba,201800900.0,4,was
4,ari,201800901.0,5,sfn
1,atl,201800902.0,3,sdn
1,bal,201800903.0,0,nyn
5,cha,201800904.0,2,min
6,col,201800905.0,3,cin
1,det,201800906.0,7,bos
3,kca,201800907.0,4,ana
9,lan,201800908.0,11,pit
11,mia,201800909.0,3,sln
1,mil,201800910.0,3,cle
3,nya,201800911.0,0,tor
2,oak,201800912.0,8,tex
5,phi,201800913.0,7,chn
5,sea,201800914.0,7,hou
2,tba,201800915.0,11,was
4,bal,201800916.0,5,tor
2,cha,201800917.0,7,min
5,col,201800918.0,7,cin
7,det,201800919.0,2,bos
5,hou,201800920.0,2,tex
1,kca,201800921.0,4,oak
8,lan,201800922.0,7,pit
1,mia,201800923.0,4,sln
3,phi,201800924.0,4,chn
5,sea,201800925.0,4,tba
4,ana,201800926.0,2,min
9,ari,201800927.0,4,col
3,atl,201800928.0,7,lan
1,bal,201800929.0,5,tor
1,cha,201800930.0,0,bos
4,cle,201800931.0,1,det
7,hou,201800932.0,3,tex
2,kca,201800933.0,7,oak
12,mil,201800934.0,4,phi
4,nya,201800935.0,1,nyn
1,pit,201800936.0,3,chn
0,sdn,201800937.0,4,mia
4,sea,201800938.0,3,tba
9,sfn,201800939.0,5,was
7,sln,201800940.0,6,cin
2,ana,201800941.0,1,min
12,ari,201800942.0,7,col
5,atl,201800943.0,3,lan
3,bal,201800944.0,4,tor
2,cha,201800945.0,4,bos
2,cle,201800946.0,4,det
4,hou,201800947.0,3,tex
2,kca,201800948.0,0,oak
12,mil,201800949.0,3,phi
4,nya,201800950.0,3,nyn
0,pit,201800951.0,2,chn
5,sdn,201800952.0,4,mia
3,sea,201800953.0,7,tba
5,sfn,201800954.0,7,was
6,sln,201800955.0,4,cin
5,ana,201800956.0,7,min
8,ari,201800957.0,3,col
2,atl,201800958.0,7,lan
3,bal,201800959.0,13,tor
5,cha,201800960.0,2,bos
9,cle,201800961.0,2,det
8,hou,201800962.0,7,tex
2,kca,201800963.0,3,oak
3,mil,201800964.0,4,phi
0,nya,201800965.0,2,nyn
7,pit,201800966.0,1,chn
3,sdn,201800967.0,1,mia
5,sea,201800968.0,4,tba
2,sfn,201800969.0,0,was
3,sln,201800970.0,6,cin
3,ana,201800971.0,5,sea
2,bos,201800972.0,0,bal
7,chn,201800973.0,2,mil
4,cle,201800974.0,0,cha
5,pit,201800975.0,9,ari
2,sdn,201800976.0,5,sln
5,sfn,201800977.0,7,mia
4,tor,201800978.0,8,tba
3,ana,201800979.0,6,sea
6,bos,201800980.0,4,bal
0,chn,201800981.0,4,mil
5,cin,201800982.0,1,kca
1,cle,201800983.0,5,cha
4,col,201800984.0,5,phi
6,hou,201800985.0,3,oak
6,min,201800986.0,4,det
2,nyn,201800987.0,8,atl
8,pit,201800988.0,13,ari
4,sdn,201800989.0,2,sln
1,sfn,201800990.0,3,mia
5,tex,201800991.0,12,lan
1,tor,201800992.0,4,tba
0,was,201800993.0,3,nya
6,ana,201800994.0,8,sea
5,bos,201800995.0,1,bal
0,chn,201800996.0,1,mil
7,cin,201800997.0,0,kca
2,cle,201800998.0,3,cha
7,col,201800999.0,2,phi
13,hou,201801000.0,5,oak
2,min,201801001.0,5,det
0,nyn,201801002.0,2,atl
5,pit,201801003.0,4,ari
4,sdn,201801004.0,2,sln
4,sfn,201801005.0,5,mia
2,tex,201801006.0,3,lan
0,tor,201801007.0,1,tba
5,was,201801008.0,4,nya
2,bos,201801009.0,1,sea
5,cle,201801010.0,2,cha
3,col,201801011.0,9,phi
7,hou,201801012.0,3,oak
1,min,201801013.0,3,det
3,nyn,201801014.0,6,ari
2,sdn,201801015.0,4,atl
6,sfn,201801016.0,3,mia
3,tba,201801017.0,4,nya
8,ana,201801018.0,4,oak
6,bos,201801019.0,7,sea
13,chn,201801020.0,5,sln
2,cin,201801021.0,3,pit
9,col,201801022.0,5,tex
4,det,201801023.0,3,cha
7,hou,201801024.0,3,kca
2,mia,201801025.0,0,bal
6,min,201801026.0,3,cle
3,nyn,201801027.0,7,ari
2,phi,201801028.0,13,mil
9,sdn,201801029.0,3,atl
2,sfn,201801030.0,3,lan
0,tba,201801031.0,5,nya
5,was,201801032.0,6,tor
4,ana,201801033.0,6,oak
0,bos,201801034.0,1,sea
6,chn,201801035.0,3,sln
2,cin,201801036.0,6,pit
2,col,201801037.0,5,tex
7,det,201801038.0,5,cha
10,hou,201801039.0,2,kca
5,mia,201801040.0,4,bal
9,min,201801041.0,3,cle
5,nyn,201801042.0,1,ari
4,phi,201801043.0,1,mil
0,sdn,201801044.0,1,atl
1,sfn,201801045.0,3,lan
1,tba,201801046.0,4,nya
0,was,201801047.0,2,tor
5,ana,201801048.0,6,oak
9,bos,201801049.0,3,sea
0,chn,201801050.0,5,sln
8,cin,201801051.0,6,pit
12,col,201801052.0,13,tex
3,det,201801053.0,1,cha
7,hou,201801054.0,4,kca
4,mia,201801055.0,10,bal
1,min,201801056.0,4,cle
5,nyn,201801057.0,3,ari
10,phi,201801058.0,9,mil
1,sdn,201801059.0,4,atl
4,sfn,201801060.0,1,lan
3,tba,201801061.0,1,nya
6,was,201801062.0,8,tor
7,ari,201801063.0,4,ana
2,cha,201801064.0,6,cle
5,mia,201801065.0,4,sfn
0,mil,201801066.0,1,pit
4,nya,201801067.0,2,was
12,nyn,201801068.0,2,col
5,sln,201801069.0,6,phi
4,tba,201801070.0,5,hou
6,tex,201801071.0,3,kca
4,ari,201801072.0,5,ana
11,atl,201801073.0,4,tor
7,bal,201801074.0,9,was
2,bos,201801075.0,6,min
3,cha,201801076.0,6,cle
5,det,201801077.0,9,cin
4,lan,201801078.0,3,chn
1,lan,201801079.0,2,chn
3,mia,201801080.0,6,sfn
3,mil,201801081.0,2,pit
8,nyn,201801082.0,10,col
4,oak,201801083.0,2,sdn
2,sea,201801084.0,7,nya
7,sln,201801085.0,6,phi
2,tba,201801086.0,1,hou
4,tex,201801087.0,1,kca
4,atl,201801088.0,5,tor
3,bal,201801089.0,0,was
1,bos,201801090.0,4,min
0,cha,201801091.0,12,cle
3,det,201801092.0,5,cin
0,lan,201801093.0,4,chn
5,mia,201801094.0,6,sfn
8,nyn,201801095.0,10,col
12,oak,201801096.0,4,sdn
5,sea,201801097.0,7,nya
3,sln,201801098.0,4,phi
1,tba,201801099.0,5,hou
3,tex,201801100.0,2,kca
9,ari,201801101.0,3,pit
2,bal,201801102.0,4,was
9,bos,201801103.0,2,min
2,chn,201801104.0,6,cin
4,nyn,201801105.0,6,col
0,sdn,201801106.0,3,sfn
3,sea,201801107.0,4,nya
3,sln,201801108.0,11,mil
5,tor,201801109.0,8,ana
2,ari,201801110.0,1,pit
10,bal,201801111.0,7,atl
3,chn,201801112.0,6,cin
0,det,201801113.0,10,cle
1,kca,201801114.0,0,hou
5,lan,201801115.0,2,nyn
3,mia,201801116.0,11,col
1,nya,201801117.0,2,tba
11,oak,201801118.0,2,cha
4,oak,201801119.0,6,cha
12,phi,201801120.0,2,was
6,sdn,201801121.0,2,sfn
10,sea,201801122.0,14,bos
1,sln,201801123.0,2,mil
8,tex,201801124.0,1,min
1,tor,201801125.0,2,ana
7,ari,201801126.0,2,pit
7,bal,201801127.0,5,atl
2,chn,201801128.0,11,cin
1,det,201801129.0,4,cle
3,kca,201801130.0,4,hou
8,lan,201801131.0,3,nyn
6,mia,201801132.0,2,col
0,nya,201801133.0,4,tba
7,oak,201801134.0,6,cha
5,phi,201801135.0,3,was
3,sdn,201801136.0,5,sfn
7,sea,201801137.0,2,bos
3,sln,201801138.0,2,mil
9,tex,201801139.0,6,min
4,tor,201801140.0,1,ana
3,ari,201801141.0,0,pit
3,bal,201801142.0,7,atl
6,chn,201801143.0,8,cin
2,det,201801144.0,12,cle
3,kca,201801145.0,11,hou
8,lan,201801146.0,7,nyn
8,mia,201801147.0,5,col
6,nya,201801148.0,7,tba
3,oak,201801149.0,10,cha
6,phi,201801150.0,8,was
2,sdn,201801151.0,3,sfn
0,sea,201801152.0,5,bos
8,sln,201801153.0,2,mil
0,tex,201801154.0,2,min
7,tor,201801155.0,6,ana
0,ana,201801156.0,2,kca
5,ari,201801157.0,9,mia
1,chn,201801158.0,2,lan
4,cin,201801159.0,5,atl
0,cle,201801160.0,4,sln
4,nya,201801161.0,2,phi
5,oak,201801162.0,4,det
6,pit,201801163.0,4,nyn
4,sdn,201801164.0,7,tex
5,sea,201801165.0,3,bal
6,tor,201801166.0,3,hou
0,was,201801167.0,11,tba
1,ana,201801168.0,9,bos
5,ari,201801169.0,3,mia
9,chn,201801170.0,4,lan
5,cin,201801171.0,3,atl
2,cle,201801172.0,11,sln
2,col,201801173.0,3,sfn
1,kca,201801174.0,5,mil
4,min,201801175.0,8,cha
6,nya,201801176.0,0,phi
9,oak,201801177.0,7,det
3,pit,201801178.0,4,nyn
3,sdn,201801179.0,2,tex
3,sea,201801180.0,2,bal
0,tor,201801181.0,7,hou
0,was,201801182.0,1,tba
6,ana,201801183.0,9,bos
2,ari,201801184.0,1,mia
5,chn,201801185.0,7,lan
6,cin,201801186.0,5,atl
5,cle,201801187.0,1,sln
0,col,201801188.0,1,sfn
5,kca,201801189.0,4,mil
1,min,201801190.0,6,cha
0,nya,201801191.0,3,phi
3,oak,201801192.0,0,det
5,pit,201801193.0,3,nyn
2,sdn,201801194.0,5,tex
8,sea,201801195.0,7,bal
6,tor,201801196.0,7,hou
2,ana,201801197.0,4,bos
4,ari,201801198.0,0,mia
11,chn,201801199.0,5,lan
9,col,201801200.0,8,sfn
1,hou,201801201.0,0,tba
6,mil,201801202.0,4,cin
2,min,201801203.0,1,cha
4,oak,201801204.0,2,det
4,sea,201801205.0,2,bal
3,was,201801206.0,4,phi
7,ana,201801207.0,1,bal
5,atl,201801208.0,1,sln
1,bos,201801209.0,8,nya
3,cha,201801210.0,11,tex
1,cle,201801211.0,3,oak
3,col,201801212.0,1,lan
2,det,201801213.0,3,tor
2,hou,201801214.0,3,tba
1,kca,201801215.0,4,sea
8,mil,201801216.0,2,cin
6,min,201801217.0,10,chn
2,nyn,201801218.0,8,mia
6,pit,201801219.0,3,sdn
2,sfn,201801220.0,1,ari
17,was,201801221.0,7,phi
6,ana,201801222.0,2,bal
11,atl,201801223.0,4,sln
11,bos,201801224.0,0,nya
4,cha,201801225.0,13,tex
2,cle,201801226.0,7,oak
3,col,201801227.0,1,lan
3,det,201801228.0,4,tor
2,hou,201801229.0,5,tba
4,kca,201801230.0,6,sea
3,mil,201801231.0,12,cin
9,min,201801232.0,14,chn
2,nyn,201801233.0,5,mia
3,pit,201801234.0,4,sdn
7,sfn,201801235.0,0,ari
2,was,201801236.0,3,phi
2,ana,201801237.0,8,bal
6,atl,201801238.0,5,sln
1,bos,201801239.0,11,nya
10,cha,201801240.0,5,tex
15,cle,201801241.0,3,oak
4,col,201801242.0,6,lan
9,det,201801243.0,1,tor
2,hou,201801244.0,3,tba
0,kca,201801245.0,1,sea
2,mil,201801246.0,8,cin
10,min,201801247.0,11,chn
5,nyn,201801248.0,2,mia
7,pit,201801249.0,5,sdn
9,sfn,201801250.0,6,ari
3,was,201801251.0,4,phi
5,atl,201801252.0,3,nya
4,bos,201801253.0,3,was
3,cha,201801254.0,5,cin
9,cle,201801255.0,3,kca
3,det,201801256.0,2,tor
5,min,201801257.0,6,mil
1,pit,201801258.0,17,lan
2,sfn,201801259.0,5,col
6,sln,201801260.0,3,ari
2,tba,201801261.0,3,mia
1,ana,201801262.0,4,sea
5,atl,201801263.0,8,nya
2,bal,201801264.0,3,phi
11,bos,201801265.0,4,was
12,cha,201801266.0,8,cin
6,cle,201801267.0,4,kca
3,det,201801268.0,5,chn
5,hou,201801269.0,3,tex
0,min,201801270.0,2,mil
6,nyn,201801271.0,8,tor
3,pit,201801272.0,8,lan
2,sdn,201801273.0,6,oak
1,sfn,201801274.0,8,col
2,sln,201801275.0,4,ari
9,tba,201801276.0,6,mia
7,ana,201801277.0,4,sea
2,atl,201801278.0,6,nya
1,bal,201801279.0,4,phi
3,bos,201801280.0,0,was
4,cha,201801281.0,7,cin
3,cle,201801282.0,2,kca
2,det,201801283.0,5,chn
5,hou,201801284.0,4,tex
2,min,201801285.0,3,mil
6,nyn,201801286.0,3,tor
4,pit,201801287.0,6,lan
2,sdn,201801288.0,4,oak
0,sfn,201801289.0,1,col
8,sln,201801290.0,4,ari
0,tba,201801291.0,3,mia
1,ana,201801292.0,4,sea
2,atl,201801293.0,7,mil
2,bal,201801294.0,5,min
3,cha,201801295.0,4,hou
12,mia,201801296.0,14,was
6,sdn,201801297.0,3,ari
11,sln,201801298.0,2,sfn
7,tex,201801299.0,5,det
4,atl,201801300.0,5,mil
2,bal,201801301.0,6,min
10,bos,201801302.0,5,kca
4,cha,201801303.0,11,hou
3,cin,201801304.0,2,chn
7,col,201801305.0,1,sea
2,lan,201801306.0,3,ana
2,mia,201801307.0,3,was
2,nya,201801308.0,6,tor
4,oak,201801309.0,10,cle
17,phi,201801310.0,5,pit
1,sdn,201801311.0,3,ari
2,sln,201801312.0,3,sfn
1,tba,201801313.0,5,nyn
1,tex,201801314.0,3,det
5,atl,201801315.0,1,mil
4,bal,201801316.0,5,min
15,bos,201801317.0,4,kca
6,cha,201801318.0,12,hou
7,cin,201801319.0,8,chn
5,col,201801320.0,1,sea
3,lan,201801321.0,1,ana
4,mia,201801322.0,18,was
8,nya,201801323.0,5,tor
6,oak,201801324.0,3,cle
3,phi,201801325.0,2,pit
5,sdn,201801326.0,20,ari
3,sln,201801327.0,2,sfn
3,tba,201801328.0,0,nyn
2,tex,201801329.0,7,det
3,atl,201801330.0,10,mil
1,bal,201801331.0,10,min
7,bos,201801332.0,4,kca
1,cha,201801333.0,2,hou
5,cin,201801334.0,6,chn
4,col,201801335.0,6,sea
3,lan,201801336.0,4,ana
10,mia,201801337.0,2,was
2,nya,201801338.0,1,tor
6,oak,201801339.0,0,cle
1,phi,201801340.0,4,pit
4,sdn,201801341.0,3,ari
8,sln,201801342.0,13,sfn
9,tba,201801343.0,0,nyn
3,tex,201801344.0,0,det
1,chn,201801345.0,2,sfn
7,cin,201801346.0,5,cle
9,det,201801347.0,10,tba
1,kca,201801348.0,3,min
8,lan,201801349.0,2,sdn
3,mil,201801350.0,4,mia
4,nya,201801351.0,5,bal
10,nya,201801352.0,2,bal
2,oak,201801353.0,0,hou
3,phi,201801354.0,4,nyn
3,phi,201801355.0,1,nyn
0,tex,201801356.0,5,bos
3,was,201801357.0,6,pit
5,ari,201801358.0,3,col
2,chn,201801359.0,0,sfn
7,cin,201801360.0,4,cle
2,det,201801361.0,5,tba
9,kca,201801362.0,4,min
1,lan,201801363.0,4,sdn
8,mil,201801364.0,4,mia
5,nya,201801365.0,6,bal
5,oak,201801366.0,6,hou
